14	355304633	22112566	907541897	492789257	1525440011	608321094	1495622073	1658290529	1604200762	1622549063	1511830	441240916	1614733967	1665728477	2035371294	534779341	619966958	658866068	1379882436	1807029086	794180389	2078466332	159426453	1630975680	106866287	99872409	1154320323	986509565	1845826104	460913758
15	222444287	637365099	1511076880	823204217	1407429887	1047157348	67248547	1660136012	1236257185	1942705149	1868181965	1679731267	1584419471	1331518533	561206113	1366321652	561901537	1447802588	1327907729	1426112503	1343671036	1246846406	1891463927	967878064	41053174	1550208535	1394749603	1370607636	370018785	1654566923
16	1522034786	2104809071	160197844	1513882191	910623557	1732752902	771539976	1488492004	190912029	1360503844	1906419336	218509126	1832129730	1012174329	65632373	574285288	1985177611	1006549002	1213740693	1625746228	58693116	543952432	1158180215	2043224848	498277161	313941532	2042447831	420708489	513388044	2085782618
17	885284138	1668668960	779607032	1425184664	1099608585	1088814353	2081424886	426129599	1708868046	7913813	1495663877	2019076447	1171765810	1457469416	53078336	924009889	695393532	1435069863	1984397511	1570240291	383609851	1318478560	1251821442	511611413	646255046	1749005654	721183418	827203845	1515207527	517586740
18	1647871752	916462322	1945247931	1237062853	1381827627	1907615757	206648396	1978798447	1091322631	525144091	1083641226	798553102	527964100	1226787700	1117276334	1444172688	811140741	87853033	344827727	571586745	19823508	331065596	1896347856	149233646	578884402	548174684	1153510338	405533126	99132767	509640302
19	72802130	2088522261	886628062	1210228060	1325197031	763604489	266710675	1658926952	319160455	530723333	921639014	1605033254	2029517786	1494205071	1147972236	189716757	244956250	763284706	676007551	1203190875	1411520714	1505787879	1359162629	1730755773	1091767775	911174153	1920170365	2136968576	1686917884	1803788255
20	866194201	693327042	898638111	1124480942	448569875	335411314	1045920346	552259921	72659890	1346500054	620610786	1652043928	490842174	1062751871	1207615386	1904375412	1931407220	2128372934	1978023345	1264268967	14285706	1220981511	1873114733	1009136307	192657887	1062717579	396340363	1791898124	2134738284	818208521
21	896403274	554937694	1945701446	2104701481	589349431	1709451840	74219665	250539446	1385114368	1184477267	630700595	1027936851	343679851	19534356	1866887917	1771291638	807707981	1295645867	689444850	27085185	1959119782	1454833714	264055793	1137657312	568043498	2098599861	1096581006	1302822756	319383081	1748688355
22	790242581	156240038	1938992280	138131207	683493907	2022229879	1936054032	1218051454	1223620218	733303649	690309842	655367244	545846666	398620812	382646425	1761406182	1462859040	1586805731	684085169	204642089	2054349288	63218350	519074755	1914632788	782611086	188435367	1817751620	1766849499	200696370	991127152
23	1729402216	104924727	56037290	2121464908	613730673	1395130685	474205345	1116663237	1858956916	26574314	1207723318	1791710838	495471878	2111018450	1428903663	75505846	561998899	2105137379	920840989	462251211	1929141125	2124355747	818332155	1742668598	620539677	98768084	1098520206	1416961631	1037165618	403420834
24	1074659262	1577755932	1362222777	1001778427	872038815	1439394196	865261368	1576327584	572246662	1934067160	333832925	1552672519	593896244	14924960	607394743	491211831	1136130775	1790334996	422688822	1959061365	1910627082	352236333	330283228	457856661	928555361	1002177164	440038247	2046258257	730843705	1903784693
25	1359384459	1682916000	2021870096	1742881800	748947447	1092422446	1631363500	722069264	1952917954	1505422331	2088248073	2122948972	659651708	1186266907	1615728350	1808012777	2116186866	1863726310	1011116912	579630216	855614826	1548297571	1226407164	756825956	1493673156	1386805808	1958096151	1222830013	199032234	216641028
26	347707007	1799290546	646833265	1860453795	852063365	1662494658	599094712	630656380	2061229720	282842199	1917192805	1567528991	145963336	608914632	844576872	774678226	2099296965	1397281666	1482180909	1345052403	2067710595	440409489	947013434	324165158	1490769423	1302728866	1986204335	261586115	1614396803	178130278
27	763741773	1724732863	392462202	582715970	582106050	1080321451	1679486508	374278374	246705487	1160632069	1582287809	2139854703	1814817719	309650253	1315641769	1867113426	473835476	421010632	1718735646	1843773783	2122877587	1070671897	1338395226	1817588096	275635507	1763922771	1774828826	346125604	127288309	17860974
28	1107967394	1088821370	67064837	736727203	1386131419	2117513327	1878012924	890538251	1284012301	2118397800	1130272969	930605261	2116730222	99737819	1748221598	95368691	1056045187	1921747463	1688150874	1848789828	2015734909	832980636	705301900	727043978	468302740	341460588	1811222871	361866727	1477782048	1519653602
29	2051864626	142060280	1510099228	3516893	872058245	865018416	1160585280	972313876	22998167	168619485	1604534231	1015028341	1620785032	981916981	1620679566	336352325	299598624	1646484209	1666968313	1056807807	515985824	806121628	422959320	1525631956	1494699206	172600845	1467337396	1273677247	847251886	1830456344
30	337093432	283980735	77705715	1293914693	1219371588	963867202	1632951093	511577176	2011852362	1720212913	1496407566	1618803218	910318410	631222405	1553174901	208632378	270399271	1727081973	382495592	1534101986	1718101742	1965880302	1874348372	1908983936	1849325301	76421589	901691750	231035940	1809695789	1720682434
31	1226374160	380654829	560703804	1670020398	896737906	391046234	1285937049	929771581	2092272147	228001491	15875623	987195042	289301398	1327237876	52036706	2049110856	1602675710	264459413	1678477979	1261043349	157466583	903787054	334671807	199406613	1903296968	398873187	1856528802	1180488287	1746392310	554827958
32	1921210631	566326917	1237465718	1703056685	1386639121	248877472	1965750577	1488717080	1710530495	609869078	1873253440	1050988679	885825137	209299125	2029149783	943183223	674907992	1942103926	617755238	2056361337	1260363802	1952803064	1828323434	652761959	1540127118	1028424245	922304697	1597186629	375283192	1625104549
33	328347236	2068980200	87082251	974446109	1184846035	1900776241	1646775233	1129629860	1560470069	1329366438	1124526999	2130590795	1690944506	1882970973	963306040	889534428	358918013	565062390	807818200	1031193531	1016856194	756254687	679280840	411446209	1620032484	231312668	1928123306	285425037	135350971	1687495536
34	119718262	692296557	932142173	1787666081	1629386991	2042063751	2107353398	74916735	668172598	528211562	357603026	550727581	1212411030	982535159	771582706	1815582248	1524624926	1960710336	455734779	1279630299	385318874	1730870548	367462187	986744295	787005530	614885193	2021853413	1847975843	360511613	1194560557
35	587791708	173333260	1954570901	1435689778	1943878142	553553885	1781652289	270876857	965295349	1098842397	1205234310	1000138154	563444039	1907979738	1335807677	153146470	35978405	1232447493	1073141804	994356563	294417309	1287518283	433921649	741896093	444194174	621489315	467687547	1384917722	1489074047	579277524
36	223872905	1495985597	515180114	1068601754	2027891604	1481777	1480676785	1554115622	1770079297	1923923070	1127122579	2079628735	1060196265	1150726455	624124002	1485093704	580752778	716224956	907928001	2091702370	774786631	161736486	1082767907	913973715	1997882385	636130437	1874863210	1728983	1020426570	1275276657
37	2055718100	1364999677	494634568	1381725872	1845878555	1939976516	2084954247	343975699	1821940138	1055907073	49205322	2061048848	21970350	1089238919	1434143694	628282540	1869115441	1115472484	1074673343	539306542	1194236779	116372741	692631883	1006658221	2057558129	1559916152	1841224842	508204037	2022898233	1863915073
38	217511816	49020467	1299814426	982836771	1647157154	1763236698	1814456700	397311226	1640061575	1662257455	1323326280	92785845	1259174582	496440906	1927645610	233467730	1760597660	1924068910	1972594541	1239576056	1522069833	330136440	124427410	536860296	1475043220	1223760321	1976217873	123560726	1965063563	297922053
39	579037662	1398784885	1444461350	1277612833	143134899	1169759322	777439123	1937470929	27947741	2075825188	188654965	581514412	1311019589	807009569	1384873831	933429175	1867695017	1254393051	959960515	1153036917	689939784	1765589281	606265826	1538002291	1918259491	1507666405	496659048	437325605	219550879	597835067
40	1519909442	95365415	1281227003	1723791479	1813870567	658794640	933143768	600484224	264420178	2061886483	1890056686	2136281690	907886654	851058028	338450957	430424772	1635238928	993519332	958542873	1616922319	701208353	825767089	39963524	1413848901	476528135	1060800706	134749468	1532465629	1081864172	809903226
41	1571282123	49028426	266955044	675189281	1897052794	1704390919	1978456841	1304184669	1653432246	1263455517	1186991496	15368601	253035475	907930572	2037185421	765383962	1472882046	1702827009	1080299151	421169518	600061548	464251255	2139420435	834884044	33463476	1495716467	1350086132	1366187106	1279297985	1832709416
42	18598615	2128304394	1203804875	1313388080	1911747886	2097869673	2005528579	1833589675	87535066	627396521	1046913500	1785586561	636457420	379079880	1520041603	253953729	547990434	1780616952	906495687	1149857595	805155691	1295461841	1007107057	260923783	366875290	488479050	903557	1045875416	159154648	1229829333
43	1412603156	1032018686	556023937	277550119	225870305	925212396	1361483637	1944891184	627621682	1388346436	1130607336	520343232	1995473035	857201496	282389891	1087455008	1961769571	451823127	85638849	713153110	1821355285	1694936645	29557790	1671945722	166511174	965915582	907405496	1507910698	470997209	669024261
44	2048369184	120611521	1484672469	2110560858	459004192	1780097366	1996863323	662712090	1886080287	2096958760	1957821695	1738465701	456514210	107899288	513603028	1572517237	2120185442	1836063416	355038898	785886699	1165925596	1394713937	1513075187	1110451876	1489809739	854087436	1554143933	1580394925	1589307775	629440338
45	594990315	971066220	1718939693	2122610140	104932153	1317739176	1998309293	293192583	604803246	1359099488	1424320424	547579368	34866369	264786314	1333765445	816626413	333404983	192879825	1690801133	604792919	964345706	1366241083	1734067551	993498109	691964099	1134173869	2107897566	681959958	825801930	1101241388
46	93431974	1974318325	1435378625	1336082183	465142156	581634259	2107751219	337959880	1535607386	2003843209	1683310355	288333521	268479240	1753656428	1967525964	1820029472	787112766	204431859	1267995786	230763373	1592691985	692416814	1002807646	561125810	156178178	1550507328	1025300100	1206221852	1070038164	265339510
47	2097053936	401866282	1999310789	216853564	1155711184	1803140710	1826089987	1136860097	1989514759	920547167	650288900	579210990	962662514	1199968489	1343295589	24138033	1921755304	1330359277	1908573977	428730068	1772149891	1915320936	2050115693	67589256	1945307560	1950621698	2128748132	1223193802	234526888	1346388504
48	153580533	1891378812	1144082082	1046369271	344984331	1598417854	1318379582	1645386798	734055951	143627542	743386752	1409513983	34795583	1772529931	1821101848	1948935405	2134967985	483342885	12637480	60381448	1169957735	1917689765	509598564	615463789	1882203739	271927237	1720182663	1893116183	1554748252	1508708941
49	76298191	248881968	25356289	1416079130	2090722545	2116457193	307575050	1507042468	238243933	8887692	980394005	1820913203	2075246770	1186884991	30845938	2060064068	335382263	435643007	1483800509	842482247	518836888	899506759	998076439	1247366851	1782729951	552224711	1546367250	589658353	1658831364	1092321940
50	189561929	1466974493	136767023	1243528176	69005593	2021799954	266219556	1437645992	682728627	1651802562	1160853200	755855225	183602293	716471299	86029870	1486315176	1205441319	1817026186	600063424	373182999	836466609	679141889	1832080710	193836581	328267369	994760215	931865879	1346489939	1717692439	1230956272
51	1901560943	447867618	1332703394	1719529698	925226119	2104739762	399596503	351837924	600120069	1574311951	1650704203	841829659	544116314	276760636	2001711251	1406426325	1506718707	539299057	52705691	1506668409	927414034	276464133	208082237	1825548422	183508134	210639381	1107097610	897583904	1237598771	485879694
52	962702028	159757325	1929083482	105515822	2036805494	1507756679	175973528	847166318	1966995990	656193748	255362580	1579900798	1545026684	1857595964	1034502691	1672796633	1720312835	436800250	1713095675	1752245772	128723026	1327983321	1117172086	635450276	1912101021	736167894	192443544	790657701	556640449	380304691
53	725536204	1398258442	1180523889	69749210	524221654	1404393264	1754855907	502199870	1929227878	835154675	2145009541	1082978594	1159789709	1343354936	876186917	1041914924	611949172	777292713	1729261161	449113300	1464877503	2041593817	1892605447	1877248738	537843580	2034133047	1600683203	190771275	603177239	131683674
54	34133655	442920318	370530155	1214612374	805812615	955334035	1958302330	1297512302	275660526	1270091508	42415713	423289363	722990280	1527586770	1598091292	1510298703	394455698	1652690152	1108298854	2058327528	269702533	677063653	2093687488	1935160607	138622331	469797629	5582940	1255644757	1175586718	1660799421
55	1999564790	1164675966	1238788454	749164128	1649486111	1433484114	841720016	821015282	1435781073	245597021	1104281542	1616122429	1764770202	1073294289	1052067606	1519542879	979329874	1767847451	249956090	466491643	1490606151	1140068935	820964416	1661151028	206124976	384972925	948210747	1107382131	1903008757	430169841
56	1109579574	1336146521	323839253	1078280877	1575790383	68230793	1926641445	1853411771	1036938706	1012312048	285214638	112037616	735855354	1644534108	2051556866	1271029889	1124825337	1740570743	707068092	780441285	529970330	206581761	962001131	214338049	1915065830	1775275294	1112093728	1109550771	1863236840	1138837302
57	1904211244	1458506060	2032955799	1748643726	1729211623	474197063	2029028479	1243867548	1093388570	1264367849	973152125	1896688815	2082156863	653809124	1849629616	380956890	1386058291	218559761	1412866515	1078025563	620514884	989223708	62218019	972676343	1108346645	268647472	1514556633	1018136286	43161672	885338647
58	1352615380	1122944155	507123966	188821181	635544882	1322745022	1129798291	1194844482	931487138	1541549379	429745436	324477346	872359757	2010624756	1626977954	1558952313	908726047	52602746	646689611	1813066735	1551373160	568309079	1724976637	1549067688	603344419	1722146815	1162031213	2106749283	1178023571	588927353
59	22797849	2018492104	1481440358	1790093140	422563929	2114544654	1747131345	13661374	802376575	94271763	1525357225	2093465199	1029835182	1351165764	1995242102	778442591	1935835152	1805220673	1699016199	1294973790	701197130	1507043322	1251052938	1077015184	2009793526	1593271568	227919938	1583136581	1890770498	1424372327
60	930585128	1850266464	250819949	1767563310	772807039	1905505535	96909238	1623350927	953456842	471712906	2002652218	1346178955	1016897504	907296420	628323714	821926084	2016749564	986687823	1618779305	524293525	2118450129	971616906	538840919	1899147578	879721080	1046124573	421150248	1024827718	268621249	1388389162
61	422563050	139491054	1916668112	1485057484	534137194	719840680	1426147140	1935140797	1268054854	1704081174	181045081	1298677705	6817645	1488444889	1463271274	689516547	2036887928	1430139889	243018238	354307718	629492042	925897111	975919476	1689651976	550941714	1897914329	1809984210	1988749021	226302867	1465910348
62	704733068	1853574072	1567519350	393083541	1629228730	121985471	54979191	346587872	1803071703	707800376	1551352927	393517437	1271216188	1926758230	385702097	295383073	344243801	497410901	967344727	469277592	1756265758	943806099	684120044	487690386	995962208	1846900968	675387920	250607268	228663089	1729465507
63	683530904	1875321281	1054995483	311870630	92061114	976912882	558318282	443036857	1292276031	301467617	1996694572	29281163	994155133	952001631	1326583805	1081920333	116038325	1349706260	608320967	1557710903	2009415595	587090376	1689362374	738625593	1495612039	2086038480	1886862522	716535357	730902217	742726818
64	1485211229	1633882588	158175988	662613212	380437047	2071516848	531873186	891526376	2033865845	360520937	1034656812	755854607	1699793637	1020226618	1562651344	2104973893	440874774	439587201	41029250	1880253858	701157979	381151520	2047725418	1025405750	390735780	131710279	1817580379	224477662	849085827	579907540
65	1672210765	947041985	1680011668	1940250196	977601600	1166818286	1552221199	1457347985	198076987	1240913193	647895384	1837199753	1690002609	1624810623	2082112219	551439687	152426227	426646036	1124226459	718935884	1197558501	1452663527	883213787	2038019715	768714741	1290596612	1598942642	2056272975	1267976978	1574150551
66	260860270	1633538141	631588030	170691894	1782197244	1944014520	481620574	835686220	2043912723	326340469	1982390960	1954824757	191629955	1740474092	1085669662	1105587011	1250390786	1921862414	297349456	1837777896	659629143	141575912	2098045645	1727305377	1254098005	22419883	1671644815	245481006	1982847021	873375164
67	1904057021	1459846196	1558388020	655469231	2109736250	1484807766	1071640196	746881139	939486410	1324386544	2045014937	507150461	1912208541	1143986013	1242859784	1882436437	134639020	1034749558	1106455331	207223238	1422225883	1922809743	1685025217	738873538	171767775	237997715	1729484687	1004713829	1901001611	1646718837
68	1897244348	1249444625	2099024104	987578428	590823126	189299061	1577387840	1743953224	2063306936	1264560038	1073606742	70791609	858209629	120195765	93277749	41756874	1509573572	2017501375	1607723367	538366000	1581173182	1865919545	438250038	528689566	427462235	1285293399	1924138222	78190902	598556815	1163604904
69	1677119864	599753843	767026898	141144469	1759261750	1473243407	354317619	832518385	725772348	218091537	1192233418	2070815956	1968316953	309970196	1948799466	423578682	677581359	1642741273	157825820	620497825	960547243	1754808896	1744195336	1393811220	896106518	1398159368	983865976	1253466656	779278764	63699092
70	736498770	101237060	1614272764	88028532	2031316500	20178430	1525508881	1865315193	993328917	875952496	1890826619	576022418	2064286446	834765989	632793414	1842387561	240135320	808674652	672217514	1878577109	542273067	950274513	661121900	2020793706	1702175102	243825487	210510435	1708139667	1874437431	1242708768
71	1777472750	1517198761	939003075	1413299150	723767421	1821257844	81442148	1611600846	1606930560	1042902120	1238066662	39987886	710570911	1609706072	586771525	928943231	26314672	1827721286	2091229227	1503118420	1111152716	846151968	421656081	1205528869	271638827	862710045	904266933	1018435784	1140465733	302127684
72	1558869466	1800763410	528735173	222871384	70973551	238269526	688621489	1837104978	1531827790	267104499	127413071	1149977081	421674616	1661545741	796888212	1076715705	781932876	873697194	7783007	729582137	1052714166	329492152	1585608084	1937570235	810321155	779810820	1083573931	84470094	1731525592	2108394418
73	2090413683	1915522590	1614511027	1666831017	494172652	917776814	1786964787	102040824	198412556	1544624454	1692783452	901399217	1130271332	1979332391	126906659	408955879	1890943392	1553075644	451592871	290654340	190403865	1437449336	310109817	492694497	714598581	1186247481	560698267	541222466	783598359	281782124
74	107673211	1153101617	1196942606	1926422990	112516164	1745123773	1435656020	1331994155	1538010062	242216224	723202368	1660555245	400530399	518460335	1205698763	676897450	1402050738	1809149288	1620264140	1918973304	1625759384	953371211	393488217	1541572833	1624302801	963958331	1445786848	2116425738	1403301933	1776572688
75	854891666	1716804006	995011014	470860745	651988576	462147803	2147000162	891671233	2014856300	732662025	1326951077	1406564247	214114765	1005078576	976456456	574437290	162841365	910669341	1497792352	994843448	514346453	1500661614	929697372	1722052118	1900853073	1827395313	1697446522	1862018199	214902275	560556355
76	2103514023	1070941689	252914991	1170673586	795654752	1115983325	1518458434	2132728651	1864028683	1976940390	184527079	1564220683	1685328457	1328974451	85613603	1954069383	1498181075	542120420	905690978	284372494	1904262358	1311593693	1000592060	144228109	2113477076	1395418724	1112325735	1513469997	1326290026	1257694908
77	901401362	170962424	1819269112	1601545405	38496188	2100559949	323689030	812958638	865246046	730687179	2080796221	1389689351	1275685229	1951751835	20344074	1800015133	1601133985	1213048907	1535051564	563158248	1532390839	2113166556	1757613121	1928459243	720091671	1122634280	1264985824	1989738500	1812473166	1112428894
78	310666718	65951864	82860990	350320174	1193816136	1178358233	1145083698	975402568	2077749078	1663301523	632512438	1337077124	608650649	1679191964	1020906181	73877507	1456938417	1645269818	447159683	1465727982	1616196842	310163580	1051272142	343258454	1752003526	1301032206	1622740286	300164968	1316887756	2096281906
79	169571717	1985696172	877581570	1970691920	1592600638	803038984	672735191	1011534874	673508087	73088737	860228443	1825108869	286908180	562853296	2069705990	527019781	1167218878	1641088479	1728177672	1275833213	2049967461	1726936533	210253543	2014188691	535130109	1333809315	565038014	660491511	403846045	9073722
80	1672568642	337869378	569264339	193680065	1986606015	1263697741	1139048716	2145805670	1375803411	1852043116	1192171056	1726971776	1993004230	99242988	703095477	36943790	841393595	45199067	1294009067	490926906	1064252781	2103468250	928824539	2123100975	1328668264	835926148	342983366	1809807119	165332384	1800112454
81	744703610	2139512861	110948318	287882065	889671871	643030926	473358473	459846494	2116342279	676508367	367854643	1185684832	1738846783	1619729223	74423569	1419954746	80705654	678900777	1320686740	1808038077	1689887669	1867936824	1122280684	133797630	466554876	654358570	785655836	1414512442	1425076647	1502290248
82	1719859746	2083213863	600035697	164328977	2143869670	1737935446	875890579	2098754644	350496384	286942039	619850490	1419583030	1444688613	1608459981	1028291224	1014410886	278353470	930980231	1837702174	255403630	972899177	934818911	1840509375	1357174407	1459814527	1867744236	1913723108	971077794	1156951628	1903747952
83	2137801424	263045387	493616417	1111730377	1702413442	761189728	1976258952	1808961048	1745730390	7711363	275674430	1610354215	1073880024	1250243790	1168908994	1531220427	1308358536	2082680556	1937119107	1567879607	1733000030	1930223536	978829786	694445188	557145561	555648187	1026442649	1350355029	95830711	1713705296
84	1063382291	1284211160	2037249385	1922290162	881279267	1148430770	1093145408	354858371	878201325	351798797	452802580	1160397775	1706749605	632769168	258347266	2009401609	427015617	1651993126	1593657453	1093989405	1085653889	2057318896	1153221522	1801304281	1724815462	1875574527	958115887	1276364790	883025833	1300375208
85	726614825	1880476351	1199557871	983951220	1049105628	1524843219	386704011	1579986657	358291711	667933957	1913600530	2131940450	603948606	1651683445	1904095103	1412371287	1621590296	1547561963	451394562	109979426	1976206595	1525037993	1302521346	2024153788	455611428	127092909	84619559	568721323	1994003672	1757894062
86	1236027489	1789970715	1650326	514763056	582900741	1057295588	1132884668	514107772	1365077128	892964181	1031091153	1137167681	1555915707	2008301959	1567580011	555802594	2075941583	2052158771	181951479	650370677	575081357	2082970195	323292063	375719758	1873985121	1771567248	2993382	1875613761	1531303329	179164452
87	1666109659	1493336550	897163441	1595780864	1049242019	2112489498	1932585970	1334077173	1145740865	1769262349	745564862	708152338	815020839	1273296653	375607010	2044151691	1542923115	1055685415	1910324198	836397837	1154598352	1890547805	1916301580	1854660998	1613494863	192504815	97932368	402492809	70242219	802012894
88	448566576	1226845433	1016208676	253382304	1709089437	163404669	550723921	1304905281	323309595	329990868	1253534926	536689584	1559494657	1972594895	1568448883	1584146468	2139716402	636762775	282508101	517577834	112733855	1050875834	327974307	696378492	1593664152	360789465	1724101838	1583280534	1710717473	902958754
89	1907657686	1356058557	775940321	1791932002	2076935293	1668002570	1344804797	1840747229	664594016	1980378506	1589223325	173228082	876600511	398049179	956912561	77221765	249218983	588758821	1841282046	46186260	1716910040	362120903	1902506037	11642004	725842696	730303427	1120672901	2017278633	1841156096	513742047
90	466688293	1621527601	789586924	1256076463	1877751876	215282475	1075617094	879513181	588018316	1374350930	1903148976	56910785	1722234494	1834825870	1143587651	418137300	2104679230	952921402	200678071	344494417	1395566260	1687833414	1878241624	1180435068	274092090	217742931	482493431	187420647	1467984090	1588529190
91	1753658551	657486985	1433574556	2119937323	662445912	746083446	35978476	863380644	122061932	2004408119	653933903	297048106	1028744061	1592986133	968491000	1618319101	1561649831	1874591188	2069994036	594807275	1900967734	1554293287	590444084	232039350	362638484	508405522	102741428	1964045013	1347803099	2105924743
92	214099787	833559500	1808989689	1615277158	402720644	405642649	1061215570	1864553721	1221242170	1081003976	661170797	1045811521	2125915516	885628222	336864110	1259400365	125834789	1164616435	1276013886	211216627	176763497	1351897954	746283031	985291282	657021863	459795714	803738537	653635928	106215294	1224992440
93	1446137123	275319728	1803234786	2101721460	500764571	733039339	1027537773	1107741109	1252014913	1550457633	1219411949	1742471228	1492540675	1710313585	480759639	1808061441	1631049668	1351487137	1226772125	1268678420	737356005	1322506480	1757679580	1702174030	2032061880	1429660204	695460248	544352136	422857020	1258766552
94	432129764	1477922669	464927842	274810830	824960738	580142841	361288139	891524823	791426702	1954348759	1840132848	1215615966	2036551365	1202544293	611961540	1398760592	605122292	2094866999	148435194	1882213443	1832714273	143197274	936725914	707571237	354775830	1338321547	287191850	1104072641	1135184299	1020072233
95	2076643676	1503415247	1473834769	209056076	178321789	1715081647	1865386175	1157169988	2064187626	1324013079	2035389274	1433049583	274346835	1468469584	629128662	1129448850	253755302	1689400837	676412050	1537666716	187493548	890619117	962948287	239354503	987363167	608377392	646717371	1051163749	218116343	1723957862
96	852931802	1802636133	33995915	2061151990	383022538	2140071177	1387138738	505884926	1922525665	219938366	1353711477	1084335955	278430890	1849494798	607953331	72274732	901749670	18498300	159803241	412977329	473939530	334303436	1403591126	468659667	294333140	879152939	1754535308	124687697	50991834	121346223
97	636099053	1419906653	353901100	2117394996	219259270	1633309673	1062552078	795988835	1594286447	1642064347	160006658	146490972	1161730516	1199628557	1030360311	737071386	1349567249	1739445611	1187380378	644132943	1896465674	1103507710	781615611	50420251	2104035206	22688904	1212666637	1067287867	863985735	1003199055
98	362092321	233514062	16379621	1752164583	1903447593	1326988379	2088011817	610269103	780460262	1183744186	1143265774	307404294	159237972	1407313198	686415527	1751330917	1895402108	244403972	415875742	1286435891	1423610362	1433341690	1748680036	831239388	205109206	1734474496	987556213	1210678302	224776497	435991015
99	1097169684	2141896301	667421915	2039146061	1027213028	1163852635	822868700	1892362606	185499492	928583080	155871694	1358981766	608426601	2097248584	647434405	39345482	1506647920	492149508	341448647	1258848707	1788160826	504071503	98257763	1950147820	739706381	706357058	1928327182	1630863100	43985992	390283689
